"Gene","Endo.t","Endo.kME.brown"
"AC007182.2",15.595127361975,0.0882184081031613
"AC007192.2",-48.2845862620905,-0.0801482157804099
"AC007193.2",1.53714813880472,-0.0952115423778894
"AC007216.2",-23.565988245003,-0.1192126621032
"AC007216.4",-26.2497057709756,-0.0605629752205889
"AC007218.2",-27.2266146876093,0.0663977216804621
"AC007220.1",-4.1861499623848,0.123455871855524
"AC007221.1",-17.9819072287286,-0.0590679111036097
"AC007221.2",-17.1340777576694,-0.00692657465600458
"AC007228.2",5.6988607454665,0.124832696361199
"AC007237.1",-35.0135689745376,0.173447865142499
"AC007238.1",5.09005805044028,0.0272387631685521
"AC007240.1",-36.7406003187737,0.00494153709531377
"AC007249.2",-2.2429051478998,-0.0807237903523796
"AC007250.1",-26.9194317429851,-0.0395888604026709
"AC007255.1",-20.2216870042714,-0.0229682885356779
"AC007271.1",0.373628815699335,0.227261488422474
"AC007277.1",-13.0303955856478,0.0784368642001178
"AC007283.2",6.36990241114466,-0.0738654004589276
"AC007285.1",-9.41093353961535,-0.0289503630966529
"AC007285.2",-7.51698483157892,-0.102840775913343
"AC007292.1",-6.32763762705921,0.00228868289913446
"AC007292.2",-22.3043109389074,-0.139437978609373
"AC007292.3",1.66286857659096,-0.0105212096079139
"AC007314.1",-1.22188736646023,-0.132801262884743
"AC007318.1",7.20013166007401,-0.0817936033106758
"AC007319.1",22.5640162478846,0.249151973009831
"AC007326.4",-3.60801280522839,0.0230012672689637
"AC007342.7",1.83955254362249,0.0385268865040405
"AC007347.1",-7.18336781208309,-0.09214718359941
"AC007349.1",-0.463648358536557,0.0654170076277454
"AC007364.1",-6.60058794948732,0.135752554239354
"AC007365.3",-22.4392169382379,-0.0599973661024231
"AC007368.1",-38.4176812278782,0.143556392147467
"AC007370.1",-31.2036445560637,0.178298142842682
"AC007370.2",-22.6622971605947,-0.0526628089945582
"AC007376.2",-7.76793783874248,0.0736423786885956
"AC007382.1",-5.70407364815012,0.129537022420916
"AC007383.1",1.57562561374554,0.060264917474038
"AC007383.2",-0.294594181592143,-0.00504213319079637
"AC007383.3",-13.5126522151088,0.118725124425802
"AC007384.1",-3.23642709924957,0.119589048026947
"AC007386.1",-4.35252646488625,0.14948627093877
"AC007386.2",-46.6675884746915,0.0437281131908957
"AC007388.1",-26.7279913747457,0.0410005400075547
"AC007389.1",-55.9025297430775,0.0467920811456183
"AC007389.3",-28.4745469342082,-0.0694750150829376
"AC007402.1",-25.3782343404076,0.0546333549656191
"AC007405.1",-13.1880108702854,-0.120546979688993
"AC007405.3",-8.51266594195564,0.0604934776109661
"AC007406.3",3.91227692692581,0.10054050460069
"AC007406.4",-28.2503135230947,0.015953695872452
"AC007406.5",-0.485054641577065,-0.0861128908770774
"AC007422.2",1.67265233072405,-0.0306424432290539
"AC007424.1",-17.4962883925334,-0.118026661870868
"AC007448.3",-1.26178528028445,-0.138887484141475
"AC007450.1",-28.2464798900093,0.0194685014106086
"AC007450.2",-19.3615352401147,0.00576304610132115
"AC007450.4",-37.003046459591,0.00430416009511837
"AC007493.1",-5.13333521870659,0.170180124888331
"AC007494.2",-6.97765866790678,0.197399809358018
"AC007495.1",-26.4332332233307,-0.0231514472263004
"AC007495.2",-22.065143056407,-0.0562897777710309
"AC007496.2",-22.6844859981182,-0.0266639986181067
"AC007513.1",-5.08935831526195,-0.0357345514615738
"AC007527.1",-25.3412257949577,-0.0932889737126648
"AC007529.2",-9.8668657778609,-0.0430031574076867
"AC007533.1",-13.2376829721715,0.0501372126734432
"AC007541.1",-2.05707259238489,0.0456630123577464
"AC007563.2",-50.7744012848447,-0.126551009116583
"AC007566.1",-18.9768507565862,-0.00529458930821366
"AC007569.1",-16.7356764676354,-0.0478364686495798
"AC007610.1",-10.4455408481178,0.0705906154934266
"AC007610.2",-15.7242291167238,0.0676229010762906
"AC007611.1",-3.15210625503201,-0.0146306111490516
"AC007613.1",-30.7570131549606,0.0610373228541064
"AC007619.1",-15.869321896688,-0.21023921668239
"AC007622.2",-3.36221395250181,-0.151346439568181
"AC007637.1",-0.569304663088621,0.0396676064891076
"AC007638.1",-3.16526567826353,0.170367789980671
"AC007656.1",-28.2673852537037,-0.0203415238376101
"AC007663.1",0.0650630756405522,0.0561333614109945
"AC007663.3",-0.740930552988346,0.0819428609882488
"AC007666.1",-30.0838403434039,-0.056200651511547
"AC007679.2",-12.18312011853,0.0312108935175977
"AC007681.1",0.87534632700084,-0.0115663593634629
"AC007686.2",-22.8953343174208,0.150809905396775
"AC007686.3",-1.98766719756188,0.174508617848421
"AC007728.1",-5.32806365210206,-0.107070182061767
"AC007743.1",13.1693948719079,-0.0151213123071807
"AC007750.1",-33.3993790139148,0.0815235933253659
"AC007751.2",-40.6970083541715,0.139577554424497
"AC007773.1",-5.89092042527041,0.164248346915114
"AC007780.1",-2.26234866943295,0.0566089429669852
"AC007785.1",-31.6337241444468,0.0213757705340789
"AC007785.3",-23.9826886100432,0.0779629357562237
"AC007786.1",-3.52300379234884,-0.137143821497963
"AC007790.1",-35.4746907715982,-0.179850330231041
"AC007848.1",-22.4107867667647,-0.00155103616236958
"AC007879.1",-19.6684462628236,-0.00171053156777007
"AC007879.3",-0.0579221045664336,-0.171198590680459
"AC007881.2",0.74203024263853,0.0433203647049311
"AC007906.2",-0.953039097082331,0.174140741479726
"AC007920.1",-40.6962359284317,-0.0260583942886753
"AC007920.2",1.23817990588484,0.177214358396093
"AC007922.3",-9.72664170908568,0.0255247025378994
"AC007923.4",-70.1822510180264,-0.0402819331537898
"AC007938.3",-22.6557417863991,0.0716190025801807
"AC007953.2",-24.2159137094221,-0.186588734306503
"AC007966.1",-15.2508099811774,0.005071484206611
"AC007969.1",62.5107698190417,0.487270550935274
"AC007991.3",-12.583345440744,0.00297164060732694
"AC007993.3",-26.1688200756609,-0.178363102182993
"AC008011.2",-12.8008758578792,-0.0409116425832522
"AC008013.1",-15.6857082401583,-0.167550065893221
"AC008014.1",13.1512577858002,0.049132798199335
"AC008021.1",46.3889762508821,0.472524692738051
"AC008026.1",8.1845897419463,0.0232586142143109
"AC008040.1",-5.0398120878554,0.00999487065998078
"AC008040.5",-8.62786476251821,-0.162941107475722
"AC008050.1",-6.82490026077935,0.220011075576119
"AC008056.1",-71.6898192424362,0.0720162548057462
"AC008056.2",-78.7433536094981,0.00858552138183092
"AC008067.1",-67.9171677908927,-0.119183958909719
"AC008073.2",-6.60233687682407,-0.0504069280251133
"AC008073.3",-3.58619195835915,0.00118863786013902
"AC008074.1",-24.9067150104479,-0.0211331030379159
"AC008074.3",-33.342341264612,-0.0812638308511535
"AC008079.2",-30.9602576731142,-0.0999214449162204
"AC008080.3",0.0586731372942968,0.0819558414940171
"AC008083.1",-9.58462967659662,0.151132545004873
"AC008083.3",-15.8309855898331,-0.0506010295926535
"AC008105.1",-40.5671401934428,0.055493879009413
"AC008105.2",-4.97183611783366,-0.0174129762566052
"AC008105.3",-36.4319764051329,0.123199218912716
"AC008109.1",-41.158855644148,0.0488166455752989
"AC008115.2",-40.221220593031,-0.0672375048820272
"AC008124.1",7.41929404904208,-0.077749146842732
"AC008127.1",-67.2719284231465,0.165553299198615
"AC008132.1",-31.3224278855126,-0.00834776883223669
"AC008133.1",-21.9105180773719,-0.0185615661123624
"AC008147.1",-0.692127173188689,-0.129863585722321
"AC008158.1",-8.12341149710848,-0.0625876739050864
"AC008163.1",-16.5936905113524,-0.00739791256761868
"AC008164.1",-3.28197617490036,-0.115122538290451
"AC008250.1",2.43197077312868,-0.136257452160183
"AC008267.3",-33.1004272509537,-0.145655164913219
"AC008267.7",-3.97073030160215,0.146152122143305
"AC008269.1",-4.93457460879773,0.108192586396842
"AC008277.1",-2.75804503995422,-0.0615282841718681
"AC008393.1",-3.5573270593211,-0.102765969698367
"AC008403.1",-2.74601775620534,-0.194394355194264
"AC008403.3",-31.0455896004638,-0.182330972170366
"AC008415.1",-37.4704391139354,0.268348769287684
"AC008417.1",-2.45571581763072,0.0312017059200476
"AC008429.1",-2.61074660018119,0.0123420885260206
"AC008429.2",2.03230448799162,0.159688268783427
"AC008438.1",-9.36334326419938,-0.116589054008384
"AC008438.2",-16.1372486680985,-0.00893501533661078
"AC008440.1",-12.4043435411608,-0.0727209533866623
"AC008440.2",-7.86368720863518,0.1001126224609
"AC008443.1",-17.3605731887875,0.10497827294094
"AC008443.5",-1.18496758603256,-0.0626014680921433
"AC008443.6",-28.5477414584969,-0.048434239781417
"AC008456.1",-22.6400868448404,-0.0569496797936013
"AC008464.1",-23.5978168653326,0.00651714962094079
"AC008467.1",-0.0986107487562337,-0.0491831183309818
"AC008474.1",-23.8532658322639,-0.263908581519569
"AC008496.2",-5.45547769945328,-0.120778211767418
"AC008505.1",2.5624626422138,0.196958830783088
"AC008507.1",-23.2973008375788,-0.106443309773912
"AC008525.1",-8.54006438722685,0.0199369163055025
"AC008534.1",-72.4101227568911,0.0510642864050318
"AC008536.3",-6.19848434290682,0.0161995037264899
"AC008537.1",-20.207814526574,0.0626010587831469
"AC008537.2",-3.47950081698568,-0.204059325626997
"AC008537.4",-10.1243803627827,-0.104354031903857
"AC008543.1",-13.0331714761163,0.167205873047276
"AC008551.1",-27.0252369129918,0.141414249861024
"AC008554.1",-32.0042223721449,-0.0100191406215187
"AC008555.5",-27.6677894516172,0.146246420051612
"AC008555.8",5.22816841788764,0.310581991088723
"AC008562.1",-24.5353218345672,0.146906893745687
"AC008567.3",-0.987405078692145,0.170295851831586
"AC008568.1",-9.63062241505874,-0.101033119116389
"AC008569.1",-3.67763738466876,0.116606611983617
"AC008572.1",-3.8843539852818,-0.00391124192904542
"AC008574.1",-37.7413279420824,-0.201575466526
"AC008575.1",-14.286133287359,-0.116064461880604
"AC008575.2",-21.2944392324153,-0.207467492646984
"AC008591.1",-71.5398967610567,-0.0594517690131227
"AC008592.2",3.29433276089753,-0.191091286184693
"AC008592.4",-23.1342298669639,-0.0727111509428778
"AC008608.2",-2.02239604111131,0.122860607125461
"AC008609.1",-1.32162580633908,0.0216498962618138
"AC008610.1",-10.2324217677753,0.0922426708281077
"AC008629.1",-15.8184259787874,0.0782020676379052
"AC008649.2",1.28640788188474,-0.00243057425818681
"AC008655.2",-24.9463172484484,0.0550836543772126
"AC008662.1",-47.5495359141915,0.0580153089756147
"AC008667.1",-7.81608238309076,0.0190856504356694
"AC008669.1",-6.70426571427969,-0.0195541838153008
"AC008676.2",-47.9677143243279,-0.0215476119795583
"AC008677.2",11.6398898751598,0.243107826638123
"AC008686.1",-6.05653514388415,0.154051265239463
"AC008687.1",-1.420202135686,0.00853256152218118
"AC008691.1",-30.1097990967045,-0.0547714244333807
"AC008696.2",-61.4355261243461,-0.14396275022391
"AC008700.1",-8.71433487455233,-0.0142021801778624
"AC008708.2",-30.5765545898524,0.0448146221075604
"AC008725.1",4.2933831460858,0.313675775588209
"AC008728.1",-20.3341494297445,-0.0704857093764641
"AC008731.1",-42.4860820702523,-0.127422538217752
"AC008735.2",-9.12040450167547,0.0170719997935091
"AC008736.1",-22.4132001568313,0.0597024124067934
"AC008738.2",-3.84044336508674,0.0352853845424885
"AC008739.2",-22.514375338252,-0.0754230504219807
"AC008741.2",-22.9257445947992,-0.0414784521793067
"AC008747.1",1.11127245005813,0.0247747271896419
"AC008752.1",-2.50714850407277,0.188082250992806
"AC008758.1",-0.690310753554684,0.160567045051806
"AC008758.2",-11.6566100549425,-0.202553458443918
"AC008758.4",-5.63007972175972,-0.133348281661419
"AC008758.5",-7.13547364793668,0.0494077180792405
"AC008758.6",-20.8517006038309,-0.0861370881488532
"AC008761.1",-13.2542252762652,-0.0343404416996987
"AC008764.1",-22.136117658144,0.0324501915702512
"AC008764.2",-6.51418945170396,0.112906386674618
"AC008764.6",-15.7524739830596,0.104190519327132
"AC008764.8",-6.58213826544751,-0.078996091629887
"AC008770.1",-14.6275908386699,0.035592835467061
"AC008770.2",-22.9710146063831,-0.0934571383682945
"AC008770.3",0.85778517235451,-0.0820331142802557
"AC008771.1",-5.7488124436532,-0.0278135777897792
"AC008780.1",-8.79636599297096,-0.0507914257484769
"AC008780.2",-34.9987493602987,-0.110346149307831
"AC008781.1",-21.3347823011252,0.145807413610615
"AC008813.1",-5.30433552855978,0.0134133301130922
"AC008840.1",-1.77966809518412,-0.0360046351244933
"AC008852.1",-29.1949582460682,-0.0945281249511662
"AC008868.1",0.27554862662636,0.00144742154071078
"AC008870.4",-34.5418690641729,-0.265980982488756
"AC008871.1",-7.91737909076901,0.116335151164777
"AC008878.1",-23.8677222098032,0.0814144051167245
"AC008878.3",-12.1036416923453,0.116920888409823
"AC008883.1",-1.06340113816745,-0.142709734439476
"AC008892.1",-26.5133496699497,-0.0449429434861216
"AC008894.2",1.16360820470436,0.0445196585305854
"AC008894.3",2.95030759969797,0.0115866310122277
"AC008897.3",-29.1830896524923,-0.0153283931101914
"AC008906.2",-10.2608121865185,-0.0878066213431557
"AC008914.1",-7.6577907007294,0.0317638869917381
"AC008915.2",5.79731160717998,-0.0963923951558839
"AC008937.2",3.99546584345103,0.0472173156831993
"AC008946.1",-4.29374844915854,0.110930802102393
"AC008957.1",-10.3556625951488,-0.0363577094621833
"AC008957.2",-3.31351615960015,-0.267054889258678
"AC008966.1",-11.4529245850788,0.0668628788773839
"AC008966.2",-3.07295224023172,-0.0295316242148703
"AC008969.1",-22.1075939328714,-0.239346336916238
"AC008991.1",-38.5176458591455,0.0135978409148704
"AC008992.1",-13.6733477751056,0.179644199677707
"AC008993.1",1.9056433450165,-0.146406865765534
"AC009005.1",5.37485999007782,0.117686509663049
"AC009014.1",-22.0335204889376,0.0379570477344088
"AC009019.1",-23.4588261915136,0.0285190990001285
"AC009034.1",-24.539176461385,0.148378145484304
"AC009053.1",-5.34600486886174,-0.137898873917423
"AC009053.2",-2.11355493923118,0.0764097100053464
"AC009053.3",-26.6858555675162,0.119987039961887
"AC009055.1",-48.153033085709,-0.0109445110361139
"AC009060.1",-16.6402014420103,-0.0685417917345382
"AC009061.2",-32.3371271530934,-0.11411609531497
"AC009063.2",-21.5281922971,-0.161354018390509
"AC009063.3",-5.70398734470698,0.00849733630717749
"AC009065.2",-15.6694848722399,-0.0547253618326956
"AC009065.4",-8.80925371520204,0.0327463057834314
"AC009084.1",-23.424560919337,-0.061727722002953
"AC009084.2",-40.3977340583364,-0.107131885921807
"AC009090.4",3.40323182955297,-0.114923405549814
"AC009093.10",-54.0546380437772,-0.100564373454875
"AC009093.3",-34.3061482028493,-0.105107416064816
"AC009093.8",-9.47974217262592,-0.0206670671880371
"AC009097.1",-29.899723638538,-0.0656976832825188
"AC009107.1",-9.540953590966,-0.00691173341560815
"AC009107.2",-13.037766788611,0.230212065002755
"AC009113.1",-18.3860955629438,-0.0571957089098566
"AC009118.3",-16.1152486957838,-0.0542387275317543
"AC009119.1",-43.9060330104675,0.0688265012123908
"AC009119.2",-14.0635008203717,-0.0544017561392109
"AC009120.2",-34.026816210771,-0.0519152912546277
"AC009120.5",-9.82028131126071,0.0118546840072687
"AC009122.1",-22.9662470078808,-0.0163378475768206
"AC009126.1",-52.0614705593917,0.0403786264683521
"AC009133.1",-18.551254896346,0.0828335985582068
"AC009134.1",-23.9156635704193,-0.196231430632997
"AC009137.1",-18.8172870885345,0.0262087696324777
"AC009139.2",-24.9310910619316,-0.144820893926758
"AC009142.1",-1.79437283069553,0.120315544106674
"AC009148.1",-30.0825931427213,-0.191237507105524
"AC009158.1",-25.709407789813,-0.164840389594039
"AC009163.1",-21.520556671749,0.02498657319743
"AC009163.4",-2.66866368604913,0.0284615507231628
"AC009163.5",-11.2172179852887,0.14374927503888
"AC009163.7",-6.38746646528091,-0.121796822405257
"AC009185.1",-19.9938820277255,-0.0417528528167073
"AC009220.1",4.06725157952441,-0.0946732977509131
"AC009226.1",-3.21334315292787,-0.24199972628801
"AC009227.1",-4.70701719337116,0.0649646576114599
"AC009228.1",-29.0578482016659,-0.0894424234331121
"AC009229.2",1.51526797830531,-0.0319395401096941
"AC009237.14",-0.392525228126081,-0.103857953357952
"AC009237.3",-11.5234823367807,-0.0780958287268764
"AC009242.1",-2.3091514715993,-0.0279990967217068
"AC009244.1",8.43858221805666,0.160558317838763
"AC009262.1",-11.0085165375127,0.0369895105908592
"AC009264.1",-36.3849451600272,0.141010225497692
"AC009269.3",11.5642943685319,0.0122884990428476
"AC009271.1",1.98310633119164,0.0523145484496698
"AC009275.1",-32.3290305053229,0.00883446619641395
"AC009283.1",-9.17864349492909,-0.0109052316028499
"AC009292.2",-29.4018680299684,-0.00752439631939602
"AC009299.3",0.971832183770632,0.172769522168781
"AC009302.1",5.03063180208606,-0.00543382031192978
"AC009303.2",-4.50451735921295,0.132987044338029
"AC009309.1",-4.08893967553014,-0.00802236704861743
"AC009312.1",-8.28016636371133,0.00980949769217128
"AC009313.1",7.00081204931001,0.0436442798346596
"AC009318.1",-17.2943122173186,0.0459284729054911
"AC009318.2",4.11953481910334,0.104285922848109
"AC009318.3",-3.52368704643779,0.0791686674577411
"AC009365.2",-35.79727284962,0.124894343346463
"AC009387.1",-30.1217388161256,-0.0442001106289957
"AC009403.2",-2.0791109045942,-0.102416206203877
"AC009404.1",-6.07728416799625,0.0412243610424764
"AC009407.1",-8.5692003930122,-0.0367185511333318
"AC009414.2",-7.00826638673465,0.0238035993961143
"AC009435.1",-26.8892723434992,-0.0586849476193855
"AC009446.1",-5.13062796349181,0.12938217920469
"AC009478.1",-32.287441084622,-0.179794800433265
"AC009487.2",-11.4076249884172,-0.154244912200111
"AC009495.1",-16.9817777651876,-0.0194105179460604
"AC009495.3",-34.9843524033631,0.0545128450525705
"AC009501.1",-29.2687878340233,0.0618540686416926
"AC009506.1",-7.68175697069061,0.0943626260706776
"AC009509.1",-24.6620140913675,-0.142692643564153
"AC009511.1",-2.09114294827331,-0.025622152918488
"AC009518.1",-23.7330551821227,-0.191764851448801
"AC009533.1",-7.26774151271494,0.0430764697859845
"AC009542.1",-17.0399965541449,0.147391819326402
"AC009542.2",-7.43840648457645,-0.0692930597561951
"AC009549.1",-10.1894841760072,-0.140868030836815
"AC009562.1",-1.62343889197494,0.0705416255056772
"AC009570.1",-4.19896660052161,-0.0240025479858588
"AC009630.1",-13.4224017606378,-0.107355195612122
"AC009630.3",-25.2873090986407,0.10113968284772
"AC009646.2",-28.0075086720995,0.0150951717447137
"AC009652.2",-17.4932096248682,0.0874761630776228
"AC009686.1",-5.70536908039276,0.018693045307379
"AC009690.1",-31.1199180454066,0.0792923547881058
"AC009690.2",-46.0206897043854,-0.111241891874865
"AC009690.3",-29.7490365302116,0.0370211776869837
"AC009704.1",2.94417020914629,0.0717700586481519
"AC009720.1",-29.1949582460682,-0.0433694393738133
"AC009779.2",-4.8643806433068,-0.084375318445765
"AC009802.1",0.694353595913911,0.0534274976597536
"AC009812.1",-16.2413737097465,0.118852363262011
"AC009812.3",-0.523862303565871,-0.114073666255238
"AC009812.4",-3.64619847229942,-0.0772232298075937
"AC009831.1",-6.30490932751538,0.0559033637469556
"AC009884.1",-22.6178549875768,0.0383673138342403
